ID,duration,wav,semantics,intent,entities,transcript
126402,0.7679375,./slurp/slurp_real/audio-1502377180.flac,{'scenario': 'weather'| 'action': 'query'| 'entities': [{'type': 'weather_descriptor'| 'filler': 'rain'}| {'type': 'date'| 'filler': 'tomorrow'}]},query,[{'type': 'weather_descriptor'| 'filler': 'rain'}| {'type': 'date'| 'filler': 'tomorrow'}],is it going to rain tomorrow
127145,2.17575,./slurp/slurp_real/audio--1504190343.flac,{'scenario': 'iot'| 'action': 'coffee'| 'entities': []},coffee,[],please start the coffee
127752,2.048,./slurp/slurp_real/audio-1490183100-headset.flac,{'scenario': 'email'| 'action': 'sendemail'| 'entities': []},sendemail,[],open reply
121861,3.84,./slurp/slurp_real/audio-1490182915-headset.flac,{'scenario': 'social'| 'action': 'post'| 'entities': [{'type': 'device_type'| 'filler': 'phone'}| {'type': 'media_type'| 'filler': 'facebook'}]},post,[{'type': 'device_type'| 'filler': 'phone'}| {'type': 'media_type'| 'filler': 'facebook'}],post pic on my phone on facebook alexa
126164,1.79175,./slurp/slurp_real/audio-1495378489.flac,{'scenario': 'play'| 'action': 'audiobook'| 'entities': [{'type': 'player_setting'| 'filler': 'start'}| {'type': 'audiobook_name'| 'filler': 'alma'}]},audiobook,[{'type': 'player_setting'| 'filler': 'start'}| {'type': 'audiobook_name'| 'filler': 'alma'}],start chapter seven of alma
122246,2.687625,./slurp/slurp_real/audio-1488990669.flac,{'scenario': 'email'| 'action': 'query'| 'entities': []},query,[],show me new email
124281,3.2,./slurp/slurp_real/audio-1502894011-headset.flac,{'scenario': 'email'| 'action': 'querycontact'| 'entities': [{'type': 'personal_info'| 'filler': 'named'}| {'type': 'person'| 'filler': 'allen'}]},querycontact,[{'type': 'personal_info'| 'filler': 'named'}| {'type': 'person'| 'filler': 'allen'}],is there a contact named allen in my list
121231,2.368,./slurp/slurp_real/audio-1498569006-headset.flac,{'scenario': 'weather'| 'action': 'query'| 'entities': [{'type': 'weather_descriptor'| 'filler': 'umbrella'}]},query,[{'type': 'weather_descriptor'| 'filler': 'umbrella'}],is umbrella necessary for my outing
122785,1.151875,./slurp/slurp_real/audio-1501758272.flac,{'scenario': 'weather'| 'action': 'query'| 'entities': [{'type': 'place_name'| 'filler': 'sydney'}]},query,[{'type': 'place_name'| 'filler': 'sydney'}],what is the weather in sydney now
127354,1.6638125,./slurp/slurp_real/audio-1495371332.flac,{'scenario': 'audio'| 'action': 'volume_down'| 'entities': []},volume_down,[],please speak quieter to me
123439,2.3036875,./slurp/slurp_real/audio-1502201011.flac,{'scenario': 'qa'| 'action': 'factoid'| 'entities': [{'type': 'person'| 'filler': 'princess kate'}]},factoid,[{'type': 'person'| 'filler': 'princess kate'}],how long has princess kate been pregnant
123356,1.792,./slurp/slurp_real/audio-1434541049-headset.flac,{'scenario': 'general'| 'action': 'quirky'| 'entities': []},quirky,[],when is it
126675,4.415375,./slurp/slurp_real/audio-1495732447.flac,{'scenario': 'lists'| 'action': 'remove'| 'entities': [{'type': 'list_name'| 'filler': 'to do'}| {'type': 'date'| 'filler': 'today'}]},remove,[{'type': 'list_name'| 'filler': 'to do'}| {'type': 'date'| 'filler': 'today'}],please remove my to do list from today
124354,1.151875,./slurp/slurp_real/audio-1490194693.flac,{'scenario': 'music'| 'action': 'likeness'| 'entities': []},likeness,[],rating
125021,2.368,./slurp/slurp_real/audio-1498484142-headset.flac,{'scenario': 'general'| 'action': 'quirky'| 'entities': [{'type': 'meal_type'| 'filler': 'lunch'}]},quirky,[{'type': 'meal_type'| 'filler': 'lunch'}],i hope we could have lunch together
128092,3.648,./slurp/slurp_real/audio-1497555860-headset.flac,{'scenario': 'play'| 'action': 'music'| 'entities': []},music,[],next play selected song
126457,4.8633125,./slurp/slurp_real/audio-1499265343.flac,{'scenario': 'weather'| 'action': 'query'| 'entities': [{'type': 'date'| 'filler': 'today'}]},query,[{'type': 'date'| 'filler': 'today'}],how is weather likely to be in my area today
123276,2.3036875,./slurp/slurp_real/audio-1490195914.flac,{'scenario': 'calendar'| 'action': 'set'| 'entities': [{'type': 'date'| 'filler': 'tomorrow'}| {'type': 'time'| 'filler': 'two pm'}]},set,[{'type': 'date'| 'filler': 'tomorrow'}| {'type': 'time'| 'filler': 'two pm'}],remind me tomorrow at two pm
120410,3.456,./slurp/slurp_real/audio-1490202833-headset.flac,{'scenario': 'transport'| 'action': 'query'| 'entities': [{'type': 'place_name'| 'filler': 'poughkeepsie'}| {'type': 'place_name'| 'filler': 'new york city'}]},query,[{'type': 'place_name'| 'filler': 'poughkeepsie'}| {'type': 'place_name'| 'filler': 'new york city'}],how do i get to poughkeepsie from new york city
127080,2.88,./slurp/slurp_real/audio-1490183095-headset.flac,{'scenario': 'qa'| 'action': 'stock'| 'entities': [{'type': 'news_topic'| 'filler': 'stock market'}| {'type': 'date'| 'filler': 'today'}]},stock,[{'type': 'news_topic'| 'filler': 'stock market'}| {'type': 'date'| 'filler': 'today'}],send me the stock market updates for today
123488,1.664,./slurp/slurp_real/audio-1502195969-headset.flac,{'scenario': 'lists'| 'action': 'query'| 'entities': []},query,[],read my list to me
122019,2.944,./slurp/slurp_real/audio-1502897013-headset.flac,{'scenario': 'social'| 'action': 'post'| 'entities': [{'type': 'business_name'| 'filler': 'consumer service'}]},post,[{'type': 'business_name'| 'filler': 'consumer service'}],send complaint through twitter consumer service
122705,2.816,./slurp/slurp_real/audio-1489498148-headset.flac,{'scenario': 'iot'| 'action': 'hue_lightoff'| 'entities': []},hue_lightoff,[],turn off the closet light
121313,1.151875,./slurp/slurp_real/audio-1502201392.flac,{'scenario': 'iot'| 'action': 'hue_lightchange'| 'entities': []},hue_lightchange,[],change the color of the lights
124437,2.4316875,./slurp/slurp_real/audio-1434542998.flac,{'scenario': 'play'| 'action': 'music'| 'entities': [{'type': 'artist_name'| 'filler': 'chopin'}]},music,[{'type': 'artist_name'| 'filler': 'chopin'}],i want to hear chopin now
124804,3.3275625,./slurp/slurp_real/audio-1501772722.flac,{'scenario': 'email'| 'action': 'query'| 'entities': [{'type': 'event_name'| 'filler': 'promotion'}]},query,[{'type': 'event_name'| 'filler': 'promotion'}],are there any emails in regard to my promotion
123280,3.136,./slurp/slurp_real/audio-1497862448-headset.flac,{'scenario': 'play'| 'action': 'radio'| 'entities': [{'type': 'app_name'| 'filler': 'pandora'}| {'type': 'music_genre'| 'filler': 'rock'}]},radio,[{'type': 'app_name'| 'filler': 'pandora'}| {'type': 'music_genre'| 'filler': 'rock'}],open pandora play rock station
123096,1.984,./slurp/slurp_real/audio-1501692476-headset.flac,{'scenario': 'lists'| 'action': 'createoradd'| 'entities': []},createoradd,[],add this to a list
124511,4.736,./slurp/slurp_real/audio-1490960234-headset.flac,{'scenario': 'play'| 'action': 'radio'| 'entities': []},radio,[],play music programs in radio
125796,5.248,./slurp/slurp_real/audio-1501694987-headset.flac,{'scenario': 'transport'| 'action': 'query'| 'entities': [{'type': 'transport_type'| 'filler': 'train'}| {'type': 'place_name'| 'filler': 'new york city'}| {'type': 'place_name'| 'filler': 'poughkeepsie'}]},query,[{'type': 'transport_type'| 'filler': 'train'}| {'type': 'place_name'| 'filler': 'new york city'}| {'type': 'place_name'| 'filler': 'poughkeepsie'}],what are the train times to travel from new york city to poughkeepsie
122191,1.6638125,./slurp/slurp_real/audio-1502375519.flac,{'scenario': 'weather'| 'action': 'query'| 'entities': [{'type': 'weather_descriptor'| 'filler': 'nice'}| {'type': 'place_name'| 'filler': 'beach'}| {'type': 'date'| 'filler': 'friday'}]},query,[{'type': 'weather_descriptor'| 'filler': 'nice'}| {'type': 'place_name'| 'filler': 'beach'}| {'type': 'date'| 'filler': 'friday'}],will it be nice at the beach on friday
121476,2.879625,./slurp/slurp_real/audio-1499088843.flac,{'scenario': 'transport'| 'action': 'traffic'| 'entities': [{'type': 'place_name'| 'filler': 'home'}]},traffic,[{'type': 'place_name'| 'filler': 'home'}],what is the condition of traffic from work to home
124113,2.5596875,./slurp/slurp_real/audio-1502894641.flac,{'scenario': 'audio'| 'action': 'volume_up'| 'entities': []},volume_up,[],i can't hear just increase the volume
124010,2.24,./slurp/slurp_real/audio-1498564490-headset.flac,{'scenario': 'music'| 'action': 'likeness'| 'entities': []},likeness,[],i'd like you to remember that i like this song
124146,2.368,./slurp/slurp_real/audio-1490261832-headset.flac,{'scenario': 'news'| 'action': 'query'| 'entities': [{'type': 'date'| 'filler': 'today'}]},query,[{'type': 'date'| 'filler': 'today'}],what's happening in the world today
119973,2.5596875,./slurp/slurp_real/audio-1497556141.flac,{'scenario': 'iot'| 'action': 'cleaning'| 'entities': [{'type': 'device_type'| 'filler': 'vacuum'}]},cleaning,[{'type': 'device_type'| 'filler': 'vacuum'}],turn on the vacuum
120636,3.776,./slurp/slurp_real/audio-1497867370-headset.flac,{'scenario': 'news'| 'action': 'query'| 'entities': []},query,[],read me the news for the day
121589,1.792,./slurp/slurp_real/audio-1495378599-headset.flac,{'scenario': 'general'| 'action': 'quirky'| 'entities': []},quirky,[],get me answers
120140,4.864,./slurp/slurp_real/audio-1494422010-headset.flac,{'scenario': 'takeaway'| 'action': 'order'| 'entities': [{'type': 'food_type'| 'filler': 'wings with french fries'}| {'type': 'business_name'| 'filler': 'chinese food store'}]},order,[{'type': 'food_type'| 'filler': 'wings with french fries'}| {'type': 'business_name'| 'filler': 'chinese food store'}],hey olly order two wings with french fries from the chinese food store
127054,1.91975,./slurp/slurp_real/audio-1499689523.flac,{'scenario': 'play'| 'action': 'game'| 'entities': [{'type': 'game_name'| 'filler': 'solitaire'}]},game,[{'type': 'game_name'| 'filler': 'solitaire'}],play solitaire
121012,1.92,./slurp/slurp_real/audio--1504198807-headset.flac,{'scenario': 'audio'| 'action': 'volume_mute'| 'entities': []},volume_mute,[],mute sound from speakers
127800,4.543375,./slurp/slurp_real/audio-1497450987.flac,{'scenario': 'play'| 'action': 'music'| 'entities': []},music,[],olly play songs from my playlist
128395,1.6,./slurp/slurp_real/audio-1490006407-headset.flac,{'scenario': 'lists'| 'action': 'remove'| 'entities': []},remove,[],remove item from my list
121105,2.04775,./slurp/slurp_real/audio-1502200535.flac,"{'scenario': 'calendar'| 'action': 'remove'| 'entities': [{'type': 'date'| 'filler': ""thursday's""}| {'type': 'meal_type'| 'filler': 'lunch'}]}",remove,"[{'type': 'date'| 'filler': ""thursday's""}| {'type': 'meal_type'| 'filler': 'lunch'}]",remove thursday's lunch from my calendar
120675,1.472,./slurp/slurp_real/audio-1502461757-headset.flac,{'scenario': 'lists'| 'action': 'remove'| 'entities': []},remove,[],remove that item from my list
126872,1.79175,./slurp/slurp_real/audio-1502197042.flac,{'scenario': 'calendar'| 'action': 'query'| 'entities': [{'type': 'event_name'| 'filler': 'bill cycle'}]},query,[{'type': 'event_name'| 'filler': 'bill cycle'}],when is the bill cycle
122839,2.048,./slurp/slurp_real/audio-1502309692-headset.flac,{'scenario': 'iot'| 'action': 'cleaning'| 'entities': []},cleaning,[],get the cleaning on
122303,2.496,./slurp/slurp_real/audio-1502375289-headset.flac,{'scenario': 'play'| 'action': 'music'| 'entities': []},music,[],start play recently added playlist
127511,2.624,./slurp/slurp_real/audio-1434540500-headset.flac,{'scenario': 'news'| 'action': 'query'| 'entities': [{'type': 'news_topic'| 'filler': 'sprint'}]},query,[{'type': 'news_topic'| 'filler': 'sprint'}],what is the latest news on sprint
122542,1.92,./slurp/slurp_real/audio-1497887718-headset.flac,{'scenario': 'qa'| 'action': 'definition'| 'entities': [{'type': 'definition_word'| 'filler': 'potato'}]},definition,[{'type': 'definition_word'| 'filler': 'potato'}],what does potato mean
119964,3.072,./slurp/slurp_real/audio-1501775614-headset.flac,{'scenario': 'play'| 'action': 'podcasts'| 'entities': [{'type': 'podcast_descriptor'| 'filler': 'most current episode'}| {'type': 'podcast_name'| 'filler': 'levin'}]},podcasts,[{'type': 'podcast_descriptor'| 'filler': 'most current episode'}| {'type': 'podcast_name'| 'filler': 'levin'}],play the most current episode of levin
120347,2.624,./slurp/slurp_real/audio-1494415812-headset.flac,{'scenario': 'transport'| 'action': 'ticket'| 'entities': [{'type': 'date'| 'filler': 'today'}| {'type': 'transport_type'| 'filler': 'train'}| {'type': 'place_name'| 'filler': 'leeds'}]},ticket,[{'type': 'date'| 'filler': 'today'}| {'type': 'transport_type'| 'filler': 'train'}| {'type': 'place_name'| 'filler': 'leeds'}],buy me today train ticket to city leeds
127552,1.216,./slurp/slurp_real/audio-1502376463-headset.flac,{'scenario': 'music'| 'action': 'query'| 'entities': []},query,[],what song is this
122110,1.91975,./slurp/slurp_real/audio--1504191304.flac,{'scenario': 'audio'| 'action': 'volume_mute'| 'entities': []},volume_mute,[],mute the speaker please
121300,3.1355625,./slurp/slurp_real/audio--1504192286.flac,{'scenario': 'alarm'| 'action': 'remove'| 'entities': [{'type': 'time'| 'filler': 'six am'}| {'type': 'date'| 'filler': 'Wednesday'}]},remove,[{'type': 'time'| 'filler': 'six am'}| {'type': 'date'| 'filler': 'Wednesday'}],turn off the six am alarm for wednesday
121477,3.1995625,./slurp/slurp_real/audio--1506521490.flac,{'scenario': 'play'| 'action': 'audiobook'| 'entities': [{'type': 'media_type'| 'filler': 'audio book'}| {'type': 'song_name'| 'filler': 'jai ho'}]},audiobook,[{'type': 'media_type'| 'filler': 'audio book'}| {'type': 'song_name'| 'filler': 'jai ho'}],audio book play jai ho
126873,2.24,./slurp/slurp_real/audio-1490105351-headset.flac,{'scenario': 'calendar'| 'action': 'query'| 'entities': [{'type': 'event_name'| 'filler': 'bill cycle'}]},query,[{'type': 'event_name'| 'filler': 'bill cycle'}],when is the bill cycle
127686,2.687625,./slurp/slurp_real/audio-1490263412.flac,{'scenario': 'play'| 'action': 'podcasts'| 'entities': [{'type': 'podcast_descriptor'| 'filler': 'stopped last night'}]},podcasts,[{'type': 'podcast_descriptor'| 'filler': 'stopped last night'}],hey play that podcast i stopped last night
127580,3.008,./slurp/slurp_real/audio-1501775175-headset.flac,{'scenario': 'news'| 'action': 'query'| 'entities': [{'type': 'news_topic'| 'filler': 'brexit'}]},query,[{'type': 'news_topic'| 'filler': 'brexit'}],let me know as soon as there is more news on brexit
121043,2.368,./slurp/slurp_real/audio-1501777482-headset.flac,{'scenario': 'news'| 'action': 'query'| 'entities': [{'type': 'media_type'| 'filler': 'bbc news'}]},query,[{'type': 'media_type'| 'filler': 'bbc news'}],show bbc news live
120642,2.112,./slurp/slurp_real/audio-1494514158-headset.flac,{'scenario': 'lists'| 'action': 'remove'| 'entities': []},remove,[],rearrange that off the list
124582,7.91,./slurp/slurp_real/audio-1488538260.flac,{'scenario': 'iot'| 'action': 'cleaning'| 'entities': [{'type': 'house_place'| 'filler': 'carpet'}]},cleaning,[{'type': 'house_place'| 'filler': 'carpet'}],cleaning is good dust is so bad do now your magic clean my carpet
120611,3.008,./slurp/slurp_real/audio-1501152320-headset.flac,{'scenario': 'takeaway'| 'action': 'query'| 'entities': []},query,[],tell me which catering packages are available
120459,1.216,./slurp/slurp_real/audio-1490021926-headset.flac,{'scenario': 'general'| 'action': 'joke'| 'entities': [{'type': 'joke_type'| 'filler': 'funny'}]},joke,[{'type': 'joke_type'| 'filler': 'funny'}],funny joke
121239,4.1099375,./slurp/slurp_real/audio-1501698213.flac,{'scenario': 'social'| 'action': 'post'| 'entities': [{'type': 'media_type'| 'filler': 'tweet'}]},post,[{'type': 'media_type'| 'filler': 'tweet'}],tweet for me the complaint about drainage choke up
127804,2.688,./slurp/slurp_real/audio-1501415490-headset.flac,{'scenario': 'qa'| 'action': 'currency'| 'entities': [{'type': 'place_name'| 'filler': 'croatia'}]},currency,[{'type': 'place_name'| 'filler': 'croatia'}],what currency does croatia use
127447,1.344,./slurp/slurp_real/audio-1502376921-headset.flac,{'scenario': 'play'| 'action': 'podcasts'| 'entities': [{'type': 'podcast_descriptor'| 'filler': 'next episode'}]},podcasts,[{'type': 'podcast_descriptor'| 'filler': 'next episode'}],play next episode
127646,4.2234375,./slurp/slurp_real/audio-1490354282.flac,{'scenario': 'weather'| 'action': 'query'| 'entities': [{'type': 'place_name'| 'filler': 'miami florida'}| {'type': 'date'| 'filler': 'today'}]},query,[{'type': 'place_name'| 'filler': 'miami florida'}| {'type': 'date'| 'filler': 'today'}],what is the weather like in miami florida today
122428,2.3036875,./slurp/slurp_real/audio--1505324011.flac,{'scenario': 'play'| 'action': 'podcasts'| 'entities': []},podcasts,[],i want to hear this podcast
